1	0.0	-0.00065	-0.00065	0
2	0.0	-0.000325	-0.00065	0
3	0.0	0.0	-0.00065	0
4	0.0	0.000325	-0.00065	0
5	0.0	0.00065	-0.00065	0
6	0.0	-0.00065	-0.000325	0
7	0.0	-0.000325	-0.000325	0
8	0.0	0.0	-0.000325	0
9	0.0	0.000325	-0.000325	0
10	0.0	0.00065	-0.000325	0
11	0.0	-0.00065	0.0	0
12	0.0	-0.000325	0.0	0
13	0.0	0.0	0.0	0
14	0.0	0.000325	0.0	0
15	0.0	0.00065	0.0	0
16	0.0	-0.00065	0.000325	0
17	0.0	-0.000325	0.000325	0
18	0.0	0.0	0.000325	0
19	0.0	0.000325	0.000325	0
20	0.0	0.00065	0.000325	0
21	0.0	-0.00065	0.00065	0
22	0.0	-0.000325	0.00065	0
23	0.0	0.0	0.00065	0
24	0.0	0.000325	0.00065	0
25	0.0	0.00065	0.00065	0

1	0.0	0.0	0.0	0
2	0.0	0.1	1.743934e-016	0
3	0.0	0.2	0.0	0
4	0.0	0.3	0.0	0
5	0.0	0.4	1.395147e-016	0
6	0.0	0.5	0.0	0
7	0.0	0.6	0.0	0
8	0.0	0.7	0.0	0
9	0.0	0.8	0.0	0
10	0.0	0.9	1.569541e-016	0
11	0.0	1.0	1.743934e-016	0
12	0.0	0.9876883405951	0.1564344650402	0
13	0.0	0.9510565162952	0.3090169943749	0
14	0.0	0.8910065241884	0.4539904997395	0
15	0.0	0.8090169943749	0.5877852522925	0
16	0.0	0.7071067811865	0.7071067811865	0
17	0.0	0.5877852522925	0.8090169943749	0
18	0.0	0.4539904997395	0.8910065241884	0
19	0.0	0.3090169943749	0.9510565162952	0
20	0.0	0.1564344650402	0.9876883405951	0
21	0.0	6.123032e-017	1.0	0
22	0.0	5.510729e-017	0.9	0
23	0.0	4.898425e-017	0.8	0
24	0.0	4.286122e-017	0.7	0
25	0.0	3.673819e-017	0.6	0
26	0.0	3.061516e-017	0.5	0
27	0.0	2.449213e-017	0.4	0
28	0.0	1.836910e-017	0.3	0
29	0.0	1.224606e-017	0.2	0
30	0.0	6.123032e-018	0.1	0
31	0.0	0.471404520791	0.471404520791	0
32	0.0	0.5230854828817	0.1040481717419	0
33	0.0	0.5284009299958	0.2047036108394	0
34	0.0	0.5196152422707	0.3	0
35	0.0	0.4997889892844	0.3890013847035	0
36	0.0	0.6599663291074	0.6599663291074	0
37	0.0	0.6128258770283	0.6128258770283	0
38	0.0	0.5656854249492	0.5656854249492	0
39	0.0	0.5185449728701	0.5185449728701	0
40	0.0	0.1040481717419	0.5230854828817	0
41	0.0	0.2047036108394	0.5284009299958	0
42	0.0	0.3	0.5196152422707	0
43	0.0	0.3890013847035	0.4997889892844	0
44	0.0	0.1319932658215	0.1319932658215	0
45	0.0	0.2401266819157	0.1305767503934	0
46	0.0	0.3382893434829	0.1231272515972	0
47	0.0	0.4318952986738	0.1139191032909	0
48	0.0	0.1305767503934	0.2401266819157	0
49	0.0	0.2451303508113	0.2451303508113	0
50	0.0	0.3470202852127	0.2365944243867	0
51	0.0	0.4405100900205	0.2221005141101	0
52	0.0	0.1231272515972	0.3382893434829	0
53	0.0	0.2365944243867	0.3470202852127	0
54	0.0	0.3394112549695	0.3394112549695	0
55	0.0	0.4331465240877	0.3224656395195	0
56	0.0	0.1139191032909	0.4318952986738	0
57	0.0	0.2221005141101	0.4405100900205	0
58	0.0	0.3224656395195	0.4331465240877	0
59	0.0	0.4148359782961	0.4148359782961	0
60	0.0	0.894839269712	0.1459696058285	0
61	0.0	0.8666694680809	0.2882044601914	0
62	0.0	0.8168544009302	0.4232598347127	0
63	0.0	0.7472193215813	0.5480642266804	0
